,Open,High,Low,Close,Volume,Date,EMA_7,EMA_14,EMA_21,SMA_7,SMA_14,SMA_21,CUMLOGRET_1,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,GBP USD ,Gold in USD close,Gold in USD volume,Crude Futures_close,Crude Futures_volume,3M,FTSE_H-L,FTSE_O-C,GBP_USD_H-L,GBP_USD_O-C,Gold_H-L,Gold_O-C,Crude_H-L,Crude_O-C,Close_copy
421,6416.1,6416.1,6368.2,6384.4,521445800.0,2013-04-12,6370.703255604327,6377.611815188974,6382.658163651427,6338.842857142857,6378.928571428572,6394.590476190476,0.16400158054242223,-6.705949890066222,-4.621360987242973,-2.0845889028232487,6277.6328560812535,6389.835,6502.037143918747,3.5118948742415577,0.475780320187392,1.539172,1443.9,750.0,101.735,3483.3333333333335,0.50563,47.900000000000546,31.700000000000728,0.006433000000000133,0.00042600000000003746,79.30000000000018,15.5,0.9699999999999989,-0.0799999999999983,6384.4
422,6384.4,6384.4,6300.1,6343.6,576452100.0,2013-04-15,6363.927441703245,6373.076906497111,6379.107421501297,6338.771428571429,6374.942857142857,6387.633333333333,0.1575904963584648,-8.721705601077701,-5.309693358603562,-3.4120122424741393,6274.759850036846,6384.12,6493.480149963154,3.4260054624021503,0.31474056128465605,1.535391,1386.8,619.0,100.36,3962.6666666666665,0.50563,84.29999999999927,40.79999999999927,0.007557999999999954,0.0,78.0,-28.799999999999955,0.0,0.0,6343.6
423,6343.6,6343.6,6297.5,6304.6,609897600.0,2013-04-16,6349.095581277434,6363.946652297496,6372.3340195466335,6346.599999999999,6369.0142857142855,6380.333333333333,0.1514235914076022,-13.312719840747377,-7.92056607861859,-5.392153762128787,6266.00360398088,6377.285,6488.56639601912,3.489930151126058,0.1734180078604011,1.52973,1382.2,92.0,100.36,4442.0,0.50563,46.100000000000364,39.0,0.005501999999999896,2.4000000000024002e-05,24.0,-9.0,0.0,0.0,6304.6
424,6304.6,6334.4,6225.2,6244.2,738341700.0,2013-04-17,6322.871685958075,6347.980431991164,6360.685472315122,6341.928571428572,6357.05,6370.947619047619,0.14179709860588763,-21.576190030338694,-12.947229014567924,-8.62896101577077,6245.5636975212865,6367.86,6490.156302478713,3.8410487189954927,-0.0055753832848872585,1.536098,1392.0,57.0,99.13,6283.0,0.50438,109.19999999999982,60.400000000000546,0.014927000000000135,0.0,48.90000000000009,-44.5,2.219999999999999,-0.3199999999999932,6244.2
425,6244.2,6277.8,6225.9,6243.7,668152700.0,2013-04-18,6303.078764468557,6334.076374392342,6350.050429377383,6332.0,6345.05,6361.947619047619,0.14171702109081033,-27.844422343774568,-15.372369062403038,-12.47205328137153,6227.410131095123,6360.615,6493.819868904877,4.188427342477953,0.06114592146218696,1.52439,1395.3,241.0,99.65,4312.0,0.50438,51.900000000000546,0.5,0.009253000000000178,0.00023300000000014975,25.200000000000045,24.0,1.0600000000000023,0.45999999999999375,6243.7
426,6243.7,6288.7,6243.7,6286.6,694202900.0,2013-04-19,6298.959073351418,6327.74619114003,6344.282208524894,6317.6,6336.114285714286,6357.090476190476,0.1485644497432597,-29.015892989984422,-13.235071766890313,-15.78082122309411,6219.2196521481255,6355.305,6491.390347851875,4.282574883561836,0.2475665048276047,1.528351,1401.9499999999998,287.5,99.98,4346.5,0.50438,45.0,-42.900000000000546,0.01178799999999991,0.0002329999999999277,24.450000000000273,22.450000000000273,1.3000000000000114,-0.1600000000000108,6286.6
427,6286.6,6342.0,6259.0,6280.6,603305900.0,2013-04-22,6294.369305013563,6321.46003232136,6338.4929168408125,6298.242857142856,6321.107142857143,6351.74761904762,0.1476095830337484,-30.081678903796274,-11.440686144561731,-18.640992759234543,6211.0124709699785,6350.415,6489.817529030021,4.390343907603565,0.24959206089810476,1.522534,1408.6,334.0,100.31,4381.0,0.50438,83.0,6.0,0.005432000000000103,0.0,23.700000000000045,20.90000000000009,1.539999999999992,-0.7800000000000011,6280.6
428,6280.6,6406.1,6278.5,6406.1,719139100.0,2013-04-23,6322.301978760172,6332.745361345179,6344.639015309829,6301.3428571428585,6320.092857142858,6353.066666666667,0.1673947271465646,-20.562489190641827,-1.5371971451258268,-19.025292045516,6210.846912114256,6350.75,6490.653087885744,4.405876089776604,0.6978155051345387,1.529988,1423.4,138.0,101.73,4467.0,0.50438,127.60000000000036,-125.5,0.009838000000000013,0.0,9.699999999999818,-0.20000000000004547,1.490000000000009,-0.7999999999999972,6406.1
429,6406.1,6438.9,6396.2,6431.8,735699100.0,2013-04-24,6349.676484070128,6345.952646499156,6352.5627411907535,6313.942857142857,6326.357142857143,6354.609523809525,0.17139850258201325,-10.81996176078519,6.564264227784648,-17.38422598856984,6209.448419979551,6352.96,6496.471580020449,4.517943762291889,0.7746816667643336,1.522997,1461.8,222.0,103.41,5471.0,0.50438,42.69999999999982,-25.699999999999818,0.006123000000000101,0.0,28.799999999999955,-28.799999999999955,1.8299999999999983,-1.4099999999999966,6431.8
430,6431.8,6467.1,6411.9,6442.6,739178900.0,2013-04-25,6372.907363052596,6358.838960299268,6360.747946537049,6333.657142857142,6340.128571428571,6357.228571428571,0.17307625106479393,-2.2020845805755016,12.14571312639547,-14.347797706970972,6207.865940060413,6354.505,6501.144059939587,4.6152787648947395,0.8003804035442326,1.527977,1453.6,976.0,103.16,4974.0,0.50438,55.20000000000073,-10.800000000000182,0.020383999999999958,-9.299999999989872e-05,24.799999999999955,13.800000000000182,1.1599999999999966,-0.45999999999999375,6442.6
431,6442.6,6442.6,6399.4,6426.4,560270500.0,2013-04-26,6386.280522289448,6367.847098926033,6366.71631503368,6359.685714285714,6350.807142857143,6357.928571428572,0.17055857159362178,3.2826007837566067,14.104318792582063,-10.821718008825457,6207.3198269336945,6355.24,6503.160173066305,4.655061746411003,0.7405351431278488,1.543686,1462.9,755.0,102.765,5665.0,0.50438,43.20000000000073,16.200000000000728,0.007528999999999897,0.0,20.200000000000045,6.349999999999909,1.7749999999999915,0.42499999999999716,6426.4
432,6426.4,6458.0,6419.3,6458.0,636101000.0,2013-04-29,6404.210391717086,6379.867485735896,6375.0148318488,6390.3,6361.150000000001,6360.133333333334,0.17546373805223958,10.063108111551628,16.707860896301668,-6.64475278475004,6204.802527352368,6357.555,6510.3074726476325,4.805384228610911,0.8287835485049895,1.549187,1472.2,534.0,102.37,6356.0,0.50438,38.69999999999982,-31.600000000000364,0.006618000000000013,0.0,15.599999999999909,-1.1000000000001364,2.3900000000000006,1.3100000000000023,6458.0
433,6458.0,6483.1,6412.7,6430.1,1079343900.0,2013-04-30,6410.682793787815,6386.565154304442,6380.022574408,6410.8,6364.2,6361.009523809525,0.17113415594428488,13.035151082199263,15.743923093559442,-2.708772011360179,6210.290359570019,6354.525,6498.75964042998,4.539588417072262,0.7619863015385995,1.549427,1446.3,131.0,99.95,8670.0,0.50438,70.40000000000055,27.899999999999636,0.009078999999999837,0.0,37.09999999999991,29.5,2.4099999999999966,0.8499999999999943,6430.1
434,6430.1,6475.9,6429.8,6451.3,409459900.0,2013-05-01,6420.837095340861,6395.19646706385,6386.502340370909,6435.185714285714,6366.714285714285,6359.133333333333,0.1744257266028835,16.906294138037993,15.692052919518538,1.2142412185194553,6208.420567286431,6356.075,6503.729432713569,4.646088433933485,0.8224589951346903,1.55376,1467.7,244.0,102.85,7583.0,0.50563,46.099999999999454,-21.199999999999818,0.0064910000000000245,0.0,17.700000000000045,-8.700000000000045,2.739999999999995,-2.009999999999991,6451.3
435,6451.3,6470.3,6409.8,6460.7,744888400.0,2013-05-02,6430.8028215056465,6403.930271455336,6393.247582155372,6442.985714285714,6372.164285714286,6361.057142857144,0.17588173677336663,20.496434205853802,15.425754389867478,5.070679815986325,6207.546735239201,6361.905000000001,6516.263264760801,4.852579997997455,0.8200184977237727,1.557196,1464.3,68.0,104.19,7412.0,0.50563,60.5,-9.399999999999636,0.008939999999999948,-4.899999999996574e-05,25.699999999999818,1.2000000000000455,1.5300000000000011,-0.75,6460.7
436,6460.7,6541.7,6451.5,6521.5,768857600.0,2013-05-03,6453.477116129235,6419.606235261292,6404.906892868519,6455.8,6384.8714285714295,6369.504761904762,0.18524847654435686,27.92578686062916,18.284085635714266,9.641701224914893,6215.274920809668,6375.49,6535.705079190331,5.025969115796006,0.9556687196295178,1.553712,1456.65,79.5,104.295,7634.0,0.50563,90.19999999999982,-60.80000000000018,0.010797000000000168,4.8000000000048004e-05,25.34999999999991,7.099999999999909,1.7150000000000034,-0.0350000000000108,6521.5
437,6460.7,6541.7,6451.5,6521.5,768857600.0,2013-05-06,6470.482837096926,6433.192070559786,6415.506266244108,6467.071428571428,6400.364285714286,6382.442857142856,0.18524847654435686,33.42826216724097,19.029248753860863,14.39901341338011,6222.219648338853,6387.72,6553.220351661147,5.181828623081376,0.9041683254966949,1.557875,1449.0,91.0,104.4,7856.0,0.50563,90.19999999999982,-60.80000000000018,0.007217000000000029,-0.00024299999999999322,25.0,13.0,1.9000000000000057,0.6799999999999926,6521.5
438,6521.5,6563.9,6521.4,6557.3,795845400.0,2013-05-07,6492.1871278226945,6449.739794485147,6428.396605676462,6485.771428571429,6422.728571428573,6395.795238095238,0.1907229985817951,40.2142099183784,20.652157203998634,19.562052714379767,6222.62483784564,6399.925,6577.22516215436,5.540694997343246,0.9438095207803229,1.55376,1473.9,81.0,104.34,7772.0,0.50563,42.5,-35.80000000000018,0.00973399999999991,0.0001929999999998877,24.0,-18.40000000000009,1.2600000000000051,-0.6000000000000085,6557.3
439,6557.3,6587.4,6547.0,6583.5,703446800.0,2013-05-08,6515.015345867021,6467.574488553794,6442.496914251329,6503.7,6447.0,6408.666666666667,0.19471058453041737,47.162582544843644,22.0804238643711,25.082158680472546,6215.412279758223,6409.7300000000005,6604.047720241778,6.063210782412905,0.9471285474731497,1.547988,1468.8,27.0,104.47,5308.0,0.50563,40.399999999999636,-26.199999999999818,0.011333999999999955,0.0,20.40000000000009,2.400000000000091,1.0600000000000023,-0.6599999999999966,6583.5
440,6583.5,6597.3,6571.7,6592.7,750085400.0,2013-05-09,6534.436509400266,6484.257890079955,6456.151740228481,6526.928571428572,6468.864285714286,6418.442857142856,0.19610704200602821,52.802902038000866,22.176594686022653,30.626307351978213,6208.476707946679,6418.56,6628.643292053322,6.546119131185848,0.9144546629529229,1.554291,1436.8,569.0,103.91,5241.0,0.50563,25.600000000000364,-9.199999999999818,0.00946199999999986,-4.8000000000048004e-05,36.299999999999955,18.799999999999955,2.480000000000004,-0.030000000000001137,6592.7
441,6592.7,6637.8,6591.6,6625.0,807522700.0,2013-05-10,6557.0773820502,6503.023504735961,6471.501582025891,6551.742857142856,6493.464285714285,6428.390476190477,0.20099443758844188,59.19685147522705,22.856435298599067,36.34041617662798,6202.892350473353,6430.59,6658.287649526647,7.08170321935148,0.9269038358633743,1.544592,1430.75,320.5,103.255,4372.5,0.50563,46.19999999999982,-32.30000000000018,0.014183999999999974,4.8000000000048004e-05,29.34999999999991,12.099999999999909,1.7099999999999937,-0.2750000000000057,6625.0
442,6625.0,6633.3,6602.8,6631.8,560542000.0,2013-05-13,6575.75803653765,6520.193704104499,6486.074165478083,6576.185714285714,6509.585714285715,6440.171428571429,0.20202032627898367,64.07419816849233,22.187025593491477,41.887172575000854,6205.001525004931,6445.0,6684.998474995069,7.447586501010677,0.8891691395202368,1.534189,1424.7,72.0,102.6,3504.0,0.50563,30.5,-6.800000000000182,0.010390000000000121,0.00030599999999991745,22.40000000000009,5.399999999999864,0.9399999999999977,-0.519999999999996,6631.8
443,6631.8,6686.1,6618.4,6686.1,618403700.0,2013-05-14,6603.343527403238,6542.314543557233,6504.258332252803,6599.7,6527.75,6456.480952380953,0.21017481022799905,71.4969148293876,23.6877938035094,47.809121025878206,6211.434434175829,6464.075,6716.715565824171,7.816758494422515,0.9394088480519833,1.530901,1396.5,364.0,103.68,2940.0,0.50563,67.70000000000073,-54.30000000000018,0.009458999999999884,-9.40000000000385e-05,35.600000000000136,29.200000000000045,2.5400000000000063,-1.4500000000000028,6686.1
444,6686.1,6701.7,6669.0,6693.6,690863200.0,2013-05-15,6625.907645552428,6562.485937749603,6521.471211138912,6624.285714285715,6545.678571428572,6475.004761904762,0.2112959117154079,77.0959445229173,23.429458797631277,53.66648572528603,6236.195256840644,6486.545,6736.894743159356,7.719047448506283,0.9135314807736848,1.522719,1387.1,38.0,103.8,512.0,0.50563,32.69999999999982,-7.5,0.009036999999999962,7.00000000000145e-05,24.5,3.300000000000182,0.480000000000004,0.04000000000000625,6693.6
445,6693.6,6714.5,6677.2,6687.8,766342800.0,2013-05-16,6641.380734164321,6579.19447938299,6536.592010126284,6642.928571428572,6564.35,6496.128571428572,0.21042903674519386,80.14138437371184,21.17991891874064,58.961465454971204,6269.9850067536,6508.750000000001,6747.514993246402,7.3367387976616385,0.8749502755104954,1.523995,1364.9,50.0,103.72,1621.0,0.50563,37.30000000000018,5.800000000000182,0.011899000000000104,-4.599999999999049e-05,32.0,21.799999999999955,0.0,0.0,6687.8
446,6687.8,6726.9,6669.9,6723.1,855145300.0,2013-05-17,6661.8105506232405,6598.3818821319255,6553.547281932985,6662.871428571429,6583.285714285715,6518.9571428571435,0.21569342340449724,84.4300750331804,20.374887662567346,64.05518737061306,6297.2887820188425,6530.575,6763.861217981157,7.144431171256965,0.9126368922821471,1.527697,1371.35,50.5,103.815,2730.0,0.50563,57.0,-35.30000000000018,0.012002999999999986,0.00011699999999992272,32.899999999999864,15.25,0.5449999999999875,0.21999999999999886,6723.1
447,6723.1,6755.6,6709.1,6755.6,736130700.0,2013-05-20,6685.2579129674305,6619.34429784767,6571.915710848168,6686.142857142858,6606.535714285715,6541.2904761904765,0.22051585627778533,89.42058680304126,20.29231954594256,69.1282672570987,6331.17491709625,6554.325,6777.475082903749,6.809246807375269,0.9509857163862576,1.518119,1377.8,51.0,103.91,3839.0,0.50563,46.5,-32.5,0.006448000000000009,-0.00032300000000007323,33.799999999999955,8.700000000000045,1.0899999999999892,0.4399999999999977,6755.6
448,6755.6,6803.9,6744.2,6803.9,763672400.0,2013-05-21,6714.918434725572,6643.9517248013135,6593.005191680152,6711.7,6631.721428571429,6566.2095238095235,0.2276400429048464,96.1644853486232,21.6289744732196,74.5355108754036,6336.9874360451595,6574.215000000001,6811.442563954843,7.216909211361099,0.984102682190256,1.526228,1367.6,14.0,102.6,4718.0,0.50563,59.69999999999982,-48.29999999999927,0.014766999999999975,9.300000000012076e-05,31.200000000000045,19.600000000000136,1.5400000000000063,0.6700000000000017,6803.9
449,6803.9,6875.6,6781.5,6840.3,964619800.0,2013-05-22,6746.263826044179,6670.131494827805,6615.486537891047,6741.4857142857145,6658.835714285714,6586.885714285713,0.23297565603793163,103.25597867808392,22.976374242144246,80.27960443593967,6340.254399778708,6594.639999999999,6849.025600221291,7.714920002344071,0.9828496577367188,1.516001,1392.0,58.0,102.44,4740.0,0.50563,94.10000000000036,-36.400000000000546,0.013621000000000105,0.0002300000000001745,17.0,-11.400000000000091,2.0,-0.4200000000000017,6840.3
450,6840.3,6840.3,6658.8,6696.8,987091200.0,2013-05-23,6733.897869533134,6673.687295517431,6622.878670810043,6743.014285714286,6671.357142857143,6599.504761904762,0.21177386607986567,96.18799221338213,12.726710221953965,83.46128199142817,6359.297670843538,6607.35,6855.402329156463,7.508375647013168,0.6803046968036693,1.503511,1386.8,2.0,102.64,2671.0,0.50563,181.5,143.5,0.010650999999999966,0.00013499999999999623,0.0,0.0,1.0999999999999943,-0.39000000000000057,6696.8
451,6696.8,6720.1,6640.1,6654.3,787892200.0,2013-05-24,6713.99840214985,6671.102322781774,6625.735155281858,6737.4,6680.842857142858,6609.585714285714,0.20540732795887234,86.1639231346162,2.16211291455042,84.00181022006578,6384.431419727868,6618.745,6853.058580272132,7.0803023918320385,0.5758705491135143,1.509502,1382.9499999999998,28.5,103.435,3560.5,0.50563,80.0,42.5,0.007095999999999991,4.599999999999049e-05,5.650000000000091,0.8500000000001364,0.894999999999996,-0.2750000000000057,6654.3
452,6696.8,6720.1,6640.1,6654.3,787892200.0,2013-05-27,6699.073801612388,6668.862013077537,6628.331959347144,6732.614285714286,6687.771428571427,6620.438095238096,0.20540732795887234,77.32838270954744,-5.33874200841467,82.66712471796211,6405.843683579438,6628.56,6851.276316420563,6.719900443552209,0.5577865160794824,1.513111,1379.1,55.0,104.23,4450.0,0.50563,80.0,42.5,0.0064029999999999365,0.0,11.300000000000182,1.7000000000000455,0.6900000000000119,-0.1600000000000108,6654.3
453,6654.3,6790.7,6654.3,6762.0,658595500.0,2013-05-28,6714.805351209291,6681.280411333866,6640.483599406495,6738.171428571429,6700.521428571427,6634.914285714286,0.22146277000185033,78.11616861344555,-3.640764883613244,81.7569334970588,6434.952826129362,6645.155000000001,6855.35717387064,6.3264791828223395,0.777934804023262,1.510894,1391.3,168665.0,102.43,3856.0,0.50563,136.39999999999964,-107.69999999999982,0.009579000000000004,0.000296000000000074,0.0,0.0,2.1899999999999977,1.4699999999999989,6762.0
454,6762.0,6762.0,6620.8,6627.2,613718300.0,2013-05-29,6692.904013406968,6674.069689822684,6639.275999460449,6719.828571428571,6702.9857142857145,6644.299999999999,0.20132645793528406,67.08989069070503,-11.73363424508301,78.82352493578804,6463.0990896014855,6653.95,6844.800910398514,5.7364696277704015,0.4299191186876093,1.502607,1411.5,45133.0,102.19,4542.0,0.50563,141.19999999999982,134.80000000000018,0.013068999999999997,2.2999999999884224e-05,29.200000000000045,-19.40000000000009,1.75,-0.3400000000000034,6627.2
455,6627.2,6657.0,6611.0,6657.0,594003700.0,2013-05-30,6683.928010055226,6671.79373117966,6640.887272236771,6698.842857142858,6705.271428571429,6654.0952380952385,0.20581299833472252,60.06371977470371,-15.007844128867461,75.07156390357117,6494.733993672933,6663.764999999999,6832.796006327066,5.073138273245419,0.47998887852886146,1.513134,1392.6,5997.0,100.39,5185.0,0.50563,46.0,-29.800000000000182,0.010486999999999913,0.00015999999999993797,36.899999999999864,19.800000000000182,1.75,1.4000000000000057,6657.0
456,6657.0,6657.1,6577.8,6583.1,1182587300.0,2013-05-31,6658.721007541419,6659.967900355706,6635.63388385161,6662.099999999999,6701.7928571428565,6659.923809523809,0.1946498247290833,47.97924148125912,-21.673857937849647,69.65309941910877,6506.261570282171,6666.844999999999,6827.428429717827,4.817374026779626,0.23924769153594191,1.522905,1394.85,3463.5,101.815,6002.5,0.50563,79.30000000000018,73.89999999999964,0.00955499999999998,0.00018500000000010175,30.800000000000182,16.800000000000182,1.8999999999999915,-0.07499999999998863,6583.1
457,6583.1,6583.1,6514.1,6525.1,780013000.0,2013-06-03,6625.315755656064,6641.985513641612,6625.5853489560095,6637.571428571428,6690.292857142857,6660.0952380952385,0.18580034447797442,33.337792772933426,-29.05224531694028,62.390038089873705,6507.086876027194,6667.025,6826.963123972805,4.79788583282065,0.056312789988298764,1.520913,1397.1,930.0,103.24,6820.0,0.50563,69.0,58.0,0.017782999999999882,-9.299999999989872e-05,24.700000000000045,13.800000000000182,2.049999999999997,-1.5499999999999972,6525.1
458,6525.1,6577.0,6525.1,6558.6,806462900.0,2013-06-04,6608.636816742048,6630.867445156064,6619.49577177819,6623.900000000001,6680.650000000001,6661.861904761905,0.19092123126186392,24.159019080963844,-30.58481520712789,54.74383428809173,6507.329342765685,6667.090000000001,6826.850657234317,4.792515392302058,0.16046083598391184,1.532144,1398.4,1687.0,103.04,4854.0,0.50738,51.899999999999636,-33.5,0.006655999999999995,0.0002590000000000092,14.400000000000091,-0.900000000000091,1.210000000000008,0.3199999999999932,6558.6
459,6558.6,6558.6,6419.3,6419.3,800986600.0,2013-06-05,6561.302612556536,6602.658452468589,6601.29615616199,6590.328571428572,6661.471428571428,6655.2904761904765,0.16945314320544522,5.580105002287382,-39.330983428643485,44.91108843093087,6468.7843125161935,6658.88,6848.975687483807,5.709539366494264,-0.13015632593035192,1.530386,1415.7,782.0,103.61,4502.0,0.50738,139.30000000000018,139.30000000000018,0.010858999999999952,0.00011699999999992272,31.100000000000136,-14.0,1.039999999999992,-0.6099999999999994,6419.3
460,6419.3,6435.4,6336.1,6336.1,680974000.0,2013-06-06,6505.001959417401,6567.117325472777,6577.187414692718,6529.4857142857145,6633.828571428572,6643.509523809525,0.1564075029320162,-15.676652238866154,-48.47019253583762,32.793540296971464,6410.594352371955,6646.05,6881.505647628045,7.08558158990814,-0.15819189966858513,1.540334,1383.0,1163.0,104.56,7588.0,0.507,99.29999999999927,83.19999999999982,0.02221099999999998,-2.4000000000024002e-05,38.19999999999982,28.5,2.0999999999999943,-0.4300000000000068,6336.1
461,6336.1,6421.4,6313.6,6412.0,786639400.0,2013-06-07,6481.751469563051,6546.435015409741,6562.17037699338,6498.742857142858,6609.285714285715,6634.9047619047615,0.1683153004634626,-26.09745461026796,-47.112795925791545,21.01534131552358,6378.781738763697,6635.4,6892.018261236302,7.7348241624107885,0.06472310480997802,1.560257,1380.0,822.5,103.75999999999999,6252.0,0.50575,107.79999999999927,-75.89999999999964,0.012844999999999995,-0.00012199999999995548,28.299999999999955,17.84999999999991,1.6400000000000006,-0.3100000000000023,6412.0
462,6412.0,6421.2,6379.6,6400.5,597227000.0,2013-06-10,6461.438602172288,6526.977013355108,6547.473069993982,6462.1,6580.471428571429,6624.214285714285,0.16652017803018337,-34.88187293988176,-44.717771404324274,9.835898464442515,6347.518252226826,6623.835000000001,6900.151747773176,8.343104795731623,0.09587140157111661,1.553109,1377.0,482.0,102.96,4916.0,0.50575,41.599999999999454,11.5,0.007194000000000145,9.599999999987396e-05,18.40000000000009,7.2000000000000455,1.1800000000000068,-0.18999999999999773,6400.5
463,6400.5,6401.2,6280.1,6340.1,736368300.0,2013-06-11,6431.103951629215,6502.060078241094,6528.620972721802,6427.385714285715,6544.742857142858,6610.32380952381,0.15703860691156268,-46.1849713697502,-44.81669586735417,-1.3682755023960285,6305.736879826443,6606.535000000001,6907.333120173558,9.106078153632954,0.05711990512728249,1.553109,1391.8,514.0,103.49,3238.0,0.50575,121.09999999999945,60.399999999999636,0.014063000000000159,9.599999999987396e-05,19.799999999999955,-16.799999999999955,1.1400000000000006,-0.18999999999999773,6340.1
464,6340.1,6364.3,6295.9,6299.5,693795800.0,2013-06-12,6398.202963721911,6475.052067808948,6507.791793383456,6395.157142857142,6516.364285714286,6591.914285714286,0.15061433088470344,-57.75309724648923,-45.107857395274564,-12.64523985121467,6260.847797418405,6586.83,6912.812202581595,9.897999571314115,0.05928575590245603,1.553109,1377.6,458.0,104.25,34.0,0.50575,68.40000000000055,40.600000000000364,0.019193000000000016,9.599999999987396e-05,17.5,9.200000000000045,1.1599999999999966,-1.1599999999999966,6299.5
465,6299.5,6311.0,6205.7,6304.6,824350700.0,2013-06-13,6374.802222791433,6452.325125434422,6489.319812166778,6358.871428571429,6491.385714285714,6573.390476190477,0.1514235914076022,-65.75145116990006,-42.484969054948316,-23.26648211495175,6223.159128763766,6567.67,6912.180871236234,10.491113933441673,0.11819782485236859,1.568135,1387.3,90.0,104.29,4848.0,0.50575,105.30000000000018,-5.100000000000364,0.008294999999999941,-2.4000000000024002e-05,11.799999999999955,-3.3999999999998636,0.0,0.0,6304.6
466,6304.6,6343.5,6290.6,6308.3,734161700.0,2013-06-14,6358.176667093575,6433.1217753764995,6472.863465606162,6343.0142857142855,6466.671428571429,6555.319047619048,0.15201029234174643,-70.9735067945685,-38.16561974369339,-32.8078870508751,6192.543188168703,6546.93,6901.316811831298,10.82604554596727,0.16331986401119572,1.571388,1376.9499999999998,218.0,105.155,4686.0,0.50575,52.899999999999636,-3.699999999999818,0.010138999999999898,0.0,16.149999999999864,6.550000000000182,0.47999999999998977,-0.37000000000000455,6308.3
467,6308.3,6370.8,6308.3,6330.5,575444200.0,2013-06-17,6351.257500320181,6419.438871992967,6459.921332369238,6342.214285714285,6435.85,6536.6238095238095,0.15552328769432694,-72.48510585327313,-31.741775041918416,-40.74333081135471,6172.910677115793,6525.675,6878.439322884207,10.811581112580907,0.2233634648704749,1.572302,1366.6,346.0,106.02,4524.0,0.5085,62.5,-22.199999999999818,0.00595699999999999,-2.4000000000024002e-05,20.5,16.5,0.9599999999999937,-0.7399999999999949,6330.5
468,6330.5,6397.3,6311.4,6374.2,654137300.0,2013-06-18,6356.993125240136,6413.407022393904,6452.128483972036,6336.814285714286,6417.778571428571,6518.461904761905,0.16240265869001394,-69.35732613170876,-22.891196256283237,-46.46612987542552,6169.969486566197,6504.1900000000005,6838.410513433804,10.2770833396258,0.3055325828680071,1.571783,1373.6,198.0,106.12,4520.0,0.5085,85.90000000000055,-43.69999999999982,0.015616000000000074,2.500000000016378e-05,25.5,-5.5,1.0700000000000074,0.21999999999999886,6374.2
469,6374.2,6383.6,6327.0,6348.8,723618600.0,2013-06-19,6354.944843930101,6404.792752741383,6442.734985429123,6329.428571428572,6395.7642857142855,6496.7904761904765,0.15840988438451808,-68.14260041103171,-17.341176428484943,-50.801423982546766,6177.087558104297,6479.615,6782.142441895702,9.337821518584127,0.28379647284179493,1.563697,1285.9,712.0,102.15,9237.0,0.5085,56.600000000000364,25.399999999999636,0.007241999999999971,-9.799999999993148e-05,72.69999999999982,62.19999999999982,2.6899999999999977,2.069999999999993,6348.8
470,6348.8,6348.8,6145.0,6159.5,874375000.0,2013-06-20,6306.083632947576,6372.087052375865,6416.986350390112,6303.628571428571,6365.507142857144,6464.371428571428,0.12813967113604788,-81.51519307533363,-24.571015274229488,-56.94417780110414,6137.00200238171,6452.75,6768.49799761829,9.786463062052315,0.035626508779144056,1.548251,1291.6,456.0,100.91,7294.0,0.5085,203.80000000000018,189.30000000000018,0.006948999999999872,-4.8000000000048004e-05,31.09999999999991,-11.199999999999818,2.6200000000000045,1.7199999999999989,6159.5
471,6159.5,6244.2,6116.2,6116.2,1508289800.0,2013-06-21,6258.612724710682,6337.96877872575,6389.642136718284,6277.442857142857,6336.3,6436.72380952381,0.12108505436013998,-94.51747857499686,-30.058640619114172,-64.45883795588269,6092.183522001771,6425.844999999999,6759.506477998228,10.384983702477365,0.03598928791887131,1.551711,1283.1999999999998,704.5,101.08500000000001,6369.0,0.5085,128.0,43.30000000000018,0.015728999999999882,0.0,21.949999999999818,-2.349999999999909,1.795000000000016,1.154999999999987,6116.2
472,6116.2,6136.1,6023.4,6029.1,864109800.0,2013-06-24,6201.234543533012,6296.78627489565,6356.865578834803,6238.085714285715,6298.478571428573,6406.952380952381,0.1067418115844604,-110.57548027900611,-36.89331385849874,-73.68216642050737,6036.165953212633,6394.585000000001,6753.004046787369,11.21007999072239,-0.009857111774565832,1.538911,1274.8,953.0,101.26,5444.0,0.511,112.70000000000073,87.09999999999945,0.008620000000000072,9.500000000017828e-05,12.799999999999955,6.5,0.9699999999999989,0.5899999999999892,6029.1
473,6029.1,6114.6,6029.1,6101.9,786471900.0,2013-06-25,6176.400907649759,6270.801438242897,6333.686889849821,6208.599999999999,6275.807142857143,6380.64761904762,0.11874426380686269,-116.08900890432415,-33.92547398705341,-82.16353491727074,6023.584381093529,6361.58,6699.5756189064705,10.626153216857151,0.11585300892338134,1.544735,1229.6,981.0,101.66,6116.0,0.51163,85.5,-72.79999999999927,0.00738699999999981,2.4000000000024002e-05,45.100000000000136,44.30000000000018,1.6000000000000085,-0.4399999999999977,6101.9
